"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",100,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",100,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",100,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",100,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",100,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",100,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",300,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",300,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",300,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",300,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",300,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",300,"kharif","alluvial"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",100,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",100,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",100,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",100,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",100,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",100,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",300,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",300,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",300,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",300,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",300,"kharif","clay"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",300,"kharif","clay"
"almond_nut","n_60_80","p_10_30","k_15_35",5.8,"t_25_30",30,"rabi","sandy"
"almond_nut","n_60_80","p_10_30","k_15_35",7,"t_25_30",30,"rabi","sandy"
"almond_nut","n_60_80","p_10_30","k_15_35",5.8,"t_25_30",90,"rabi","sandy"
"almond_nut","n_60_80","p_10_30","k_15_35",7,"t_25_30",90,"rabi","sandy"
"almond_nut","n_60_80","p_10_30","k_15_35",5.8,"t_25_30",30,"rabi","loamy"
"almond_nut","n_60_80","p_10_30","k_15_35",7,"t_25_30",30,"rabi","loamy"
"almond_nut","n_60_80","p_10_30","k_15_35",5.8,"t_25_30",90,"rabi","loamy"
"almond_nut","n_60_80","p_10_30","k_15_35",7,"t_25_30",90,"rabi","loamy"
"almond_nut","n_60_80","p_10_30","k_15_35",5.8,"t_25_30",30,"rabi","clay"
"almond_nut","n_60_80","p_10_30","k_15_35",7,"t_25_30",30,"rabi","clay"
"almond_nut","n_60_80","p_10_30","k_15_35",5.8,"t_25_30",90,"rabi","clay"
"almond_nut","n_60_80","p_10_30","k_15_35",7,"t_25_30",90,"rabi","clay"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_25_30",75,"rabi","laterite"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_25_30",75,"rabi","laterite"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_30_35",75,"rabi","laterite"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_30_35",75,"rabi","laterite"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_25_30",450,"rabi","laterite"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_25_30",450,"rabi","laterite"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_30_35",450,"rabi","laterite"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_30_35",450,"rabi","laterite"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_25_30",75,"rabi","red_loam"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_25_30",75,"rabi","red_loam"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_30_35",75,"rabi","red_loam"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_30_35",75,"rabi","red_loam"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_25_30",450,"rabi","red_loam"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_25_30",450,"rabi","red_loam"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_30_35",450,"rabi","red_loam"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_30_35",450,"rabi","red_loam"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_25_30",75,"rabi","alluvial"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_25_30",75,"rabi","alluvial"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_30_35",75,"rabi","alluvial"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_30_35",75,"rabi","alluvial"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_25_30",450,"rabi","alluvial"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_25_30",450,"rabi","alluvial"
"arecanut","n_90_110","p_25_45","k_130_150",5.2,"t_30_35",450,"rabi","alluvial"
"arecanut","n_90_110","p_25_45","k_130_150",7,"t_30_35",450,"rabi","alluvial"
"pistachio_nut","n_90_110","p_10_30","k_15_35",7.1,"t_35_40",30,"kharif","sandy_loam"
"pistachio_nut","n_90_110","p_10_30","k_15_35",7.8,"t_35_40",30,"kharif","sandy_loam"
"pistachio_nut","n_90_110","p_10_30","k_15_35",7.1,"t_35_40",45,"kharif","sandy_loam"
"pistachio_nut","n_90_110","p_10_30","k_15_35",7.8,"t_35_40",45,"kharif","sandy_loam"
"lemongrass","n_10_30","p_25_45","k_35_55",6,"t_15_20",70,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",7.8,"t_15_20",70,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",6,"t_20_25",70,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",7.8,"t_20_25",70,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",6,"t_25_30",70,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",7.8,"t_25_30",70,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",6,"t_15_20",300,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",7.8,"t_15_20",300,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",6,"t_20_25",300,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",7.8,"t_20_25",300,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",6,"t_25_30",300,"rabi","clay"
"lemongrass","n_10_30","p_25_45","k_35_55",7.8,"t_25_30",300,"rabi","clay"
"cotton","n_110_130","p_25_45","k_15_35",5.8,"t_15_20",60,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",8,"t_15_20",60,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",5.8,"t_20_25",60,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",8,"t_20_25",60,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",5.8,"t_25_30",60,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",8,"t_25_30",60,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",5.8,"t_15_20",100,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",8,"t_15_20",100,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",5.8,"t_20_25",100,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",8,"t_20_25",100,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",5.8,"t_25_30",100,"kharif","sandy_loam"
"cotton","n_110_130","p_25_45","k_15_35",8,"t_25_30",100,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_25_30",150,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_25_30",150,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_30_35",150,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_30_35",150,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_35_40",150,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_35_40",150,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_25_30",200,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_25_30",200,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_30_35",200,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_30_35",200,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_35_40",200,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_35_40",200,"kharif","alluvial"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_25_30",150,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_25_30",150,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_30_35",150,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_30_35",150,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_35_40",150,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_35_40",150,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_25_30",200,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_25_30",200,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_30_35",200,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_30_35",200,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_35_40",200,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_35_40",200,"kharif","sandy_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_25_30",150,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_25_30",150,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_30_35",150,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_30_35",150,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_35_40",150,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_35_40",150,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_25_30",200,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_25_30",200,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_30_35",200,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_30_35",200,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",4.8,"t_35_40",200,"kharif","clay_loam"
"jute","n_60_80","p_25_45","k_35_55",8.5,"t_35_40",200,"kharif","clay_loam"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_15_20",100,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_15_20",100,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_20_25",100,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_20_25",100,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_25_30",100,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_25_30",100,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_15_20",200,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_15_20",200,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_20_25",200,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_20_25",200,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_25_30",200,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_25_30",200,"rabi","sandy"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_15_20",100,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_15_20",100,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_20_25",100,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_20_25",100,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_25_30",100,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_25_30",100,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_15_20",200,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_15_20",200,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_20_25",200,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_20_25",200,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",4,"t_25_30",200,"rabi","sandy_loam"
"coffee","n_90_110","p_10_30","k_15_35",7,"t_25_30",200,"rabi","sandy_loam"
"sugarcane","n_160_180","p_40_60","k_5_15",5,"t_30_35",100,"kharif","loam"
"sugarcane","n_160_180","p_40_60","k_5_15",8.5,"t_30_35",100,"kharif","loam"
"sugarcane","n_160_180","p_40_60","k_5_15",5,"t_35_40",100,"kharif","loam"
"sugarcane","n_160_180","p_40_60","k_5_15",8.5,"t_35_40",100,"kharif","loam"
"sugarcane","n_160_180","p_40_60","k_5_15",5,"t_30_35",175,"kharif","loam"
"sugarcane","n_160_180","p_40_60","k_5_15",8.5,"t_30_35",175,"kharif","loam"
"sugarcane","n_160_180","p_40_60","k_5_15",5,"t_35_40",175,"kharif","loam"
"sugarcane","n_160_180","p_40_60","k_5_15",8.5,"t_35_40",175,"kharif","loam"
"sunflower","n_30_50","p_55_75","k_15_35",6.5,"t_20_25",50,"rabi","sandy"
"sunflower","n_30_50","p_55_75","k_15_35",8,"t_20_25",50,"rabi","sandy"
"sunflower","n_30_50","p_55_75","k_15_35",6.5,"t_20_25",100,"rabi","sandy"
"sunflower","n_30_50","p_55_75","k_15_35",8,"t_20_25",100,"rabi","sandy"
"sunflower","n_30_50","p_55_75","k_15_35",6.5,"t_20_25",50,"rabi","clay"
"sunflower","n_30_50","p_55_75","k_15_35",8,"t_20_25",50,"rabi","clay"
"sunflower","n_30_50","p_55_75","k_15_35",6.5,"t_20_25",100,"rabi","clay"
"sunflower","n_30_50","p_55_75","k_15_35",8,"t_20_25",100,"rabi","clay"
